PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,feedbackText.stopped,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,871.0235518,871.0235518,871.0235518,None,None,1,1,0.5566849,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,877.7737828,877.7737828,877.7737828,None,None,2,0,0.6542547,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,884.1574352,884.1574352,884.1574352,None,None,1,1,0.2306385,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,894.7411673,894.7411673,894.7411673,None,None,1,1,0.9508531,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,901.4081074,901.4081074,901.4081074,None,None,1,1,0.2758628,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,907.3917053,907.3917053,907.3917053,None,None,1,1,0.236206,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,2,914.0919421,914.0919421,914.0919421,None,None,4,0,0.3760683,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,920.6922134,920.6922134,920.6922134,None,None,2,0,1.0078818,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,927.9925447,927.9925447,927.9925447,None,None,2,0,0.5474469,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,0,934.4428112,934.4428112,934.4428112,None,None,1,1,0.2091607,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,941.3430777,941.3430777,941.3430777,None,None,2,0,0.2929003,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,948.4433709,948.4433709,948.4433709,None,None,1,1,0.4884236,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.9600386,948.9600386,space,8.6677895,None,None,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,957.6604076,958.3604338,958.6604586,959.3604734,959.6604804,960.3605075,960.3605075,960.6771879,left,0,70,30,100,0,965.5274106,965.5274106,965.5274106,None,None,1,1,0.6363168,,,,,,,None,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,974.67777,974.67777,974.67777,None,None,1,1,1.3179323,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,981.7280432,981.7280432,981.7280432,None,None,1,1,0.2757609,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,0,987.9283167,987.9283167,987.9283167,None,None,1,1,0.2434042,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,994.1119077,994.1119077,994.1119077,None,None,1,1,0.6998232,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,1000.728837,1000.728837,1000.728837,None,None,2,0,0.3547674,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,1010.662582,1010.662582,1010.662582,None,None,2,0,1.0610521,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,0,1017.446209,1017.446209,1017.446209,None,None,2,0,0.4053873,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,0,1024.979849,1024.979849,1024.979849,None,None,1,1,0.5999583,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1031.780111,1031.780111,1031.780111,None,None,1,1,0.1915541,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,1037.863696,1037.863696,1037.863696,None,None,1,1,0.267801,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,1045.197323,1045.197323,1045.197323,None,None,2,0,0.3341882,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,1051.314243,1051.314243,1051.314243,None,None,2,0,0.4972738,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,1057.714519,1057.714519,1057.714519,None,None,1,1,0.617176,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1064.114778,1064.114778,1064.114778,None,None,2,0,0.1366177,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,1070.648402,1070.648402,1070.648402,None,None,2,0,0.418986,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,0,1077.115302,1077.115302,1077.115302,None,None,1,1,0.3282375,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,1087.415742,1087.415742,1087.415742,None,None,1,1,1.5957636,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,1095.382724,1095.382724,1095.382724,None,None,2,0,0.3807972,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,1101.416294,1101.416294,1101.416294,None,None,1,1,0.1790891,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,1107.29987,1107.29987,1107.29987,None,None,2,0,0.3994512,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,0,1113.900131,1113.900131,1113.900131,None,None,1,1,0.191147,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,2,1121.083782,1121.083782,1121.083782,None,None,4,0,0.9836,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,1128.217382,1128.217382,1128.217382,None,None,2,0,0.2659842,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.500723,1128.500723,space,17.6865959,None,None,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023413657,,,,,,,,,,,,,,,,,,,,1146.218124,1146.91815,1147.218159,1147.918196,1148.218208,1148.918233,1148.918233,1149.234923,right,0,40,-30,10,1,1154.951806,1154.951806,1154.951806,None,None,1,1,0.1234066,,,,,,,None,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,1160.868722,1160.868722,1160.868722,None,None,1,1,0.3905363,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,1168.535708,1168.535708,1168.535708,None,None,1,1,0.4595668,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,2,1179.402846,1179.402846,1179.402846,None,None,4,0,1.4722185,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1189.386584,1189.386584,1189.386584,None,None,2,0,0.5364307,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1195.753487,1195.753487,1195.753487,None,None,1,1,1.1695118,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1202.670436,1202.670436,1202.670436,None,None,1,1,0.3566756,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053413657,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1208.920711,1208.920711,1208.920711,None,None,1,1,0.3783471,,,,,,,,,,,,,,,,,,,,,,10,8,2,2024-10-20_17h02.44.274,uWM_experiment,2022.2.3,60.00438032
