PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,feedbackText.stopped,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,1179.573246,1179.573246,1179.573246,None,None,1,1,0.7883374,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,0,1186.140207,1186.140207,1186.140207,None,None,1,1,0.9734111,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,1192.673847,1192.673847,1192.673847,None,None,1,1,0.6877001,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,2,1200.740854,1200.740854,1200.740854,None,None,4,0,1.0526758,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1207.474496,1207.474496,1207.474496,None,None,1,1,0.2951994,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,1213.358104,1213.358104,1213.358104,None,None,2,0,0.5154846,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1219.391706,1219.391706,1219.391706,None,None,1,1,0.3459743,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,1225.258621,1225.258621,1225.258621,None,None,1,1,0.6950394,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,2,1232.54232,1232.54232,1232.54232,None,None,4,0,0.5313993,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,1241.292689,1241.292689,1241.292689,None,None,2,0,0.5490593,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1248.576338,1248.576338,1248.576338,None,None,2,0,1.0733736,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1255.893371,1255.893371,1255.893371,None,None,1,1,0.316391,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.226675,1256.226675,space,40.4710389,None,None,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,1296.728527,1297.428562,1297.728562,1298.428603,1298.728611,1299.428636,1299.428636,1299.745334,right,0,40,-30,10,1,1304.462228,1304.462228,1304.462228,None,None,1,1,0.7874974,,,,,,,None,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,1310.762519,1310.762519,1310.762519,None,None,1,1,0.3511299,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,1316.89612,1316.89612,1316.89612,None,None,1,1,0.3136652,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1322.729754,1322.729754,1322.729754,None,None,1,1,0.3600485,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1329.746675,1329.746675,1329.746675,None,None,2,0,0.4390831,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1335.880341,1335.880341,1335.880341,None,None,2,0,0.3053904,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1342.363941,1342.363941,1342.363941,None,None,2,0,0.3978957,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,1348.36419,1348.36419,1348.36419,None,None,2,0,0.5815908,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1354.564494,1354.564494,1354.564494,None,None,2,0,0.6773541,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,1361.098103,1361.098103,1361.098103,None,None,2,0,0.4157293,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1367.148379,1367.148379,1367.148379,None,None,2,0,1.3975093,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,1374.415368,1374.415368,1374.415368,None,None,2,0,0.4905232,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1380.432295,1380.432295,1380.432295,None,None,2,0,0.4577507,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1386.532602,1386.532602,1386.532602,None,None,2,0,0.3893289,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1392.449549,1392.449549,1392.449549,None,None,2,0,0.8803098,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,1398.883154,1398.883154,1398.883154,None,None,2,0,0.4386387,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,1404.800085,1404.800085,1404.800085,None,None,2,0,0.4418495,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,2,1411.083703,1411.083703,1411.083703,None,None,4,0,0.4221164,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1416.98396,1416.98396,1416.98396,None,None,1,1,0.2899594,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,1424.267652,1424.267652,1424.267652,None,None,1,1,0.5021883,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1430.484558,1430.484558,1430.484558,None,None,1,1,0.4692782,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,1437.118215,1437.118215,1437.118215,None,None,1,1,0.4516589,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,1443.418476,1443.418476,1443.418476,None,None,1,1,0.4713463,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,1449.518785,1449.518785,1449.518785,None,None,1,1,0.4751992,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.018784,1450.018784,space,1.991198,None,None,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,1452.035545,1452.735573,1453.035588,1453.735617,1454.035635,1454.735693,1454.735693,1455.052338,right,1,40,30,70,1,1459.769243,1459.769243,1459.769243,None,None,1,1,1.112764,,,,,,,None,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,1466.869532,1466.869532,1466.869532,None,None,1,1,0.8124793,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,1473.286519,1473.286519,1473.286519,None,None,1,1,0.4673896,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,1479.386768,1479.386768,1479.386768,None,None,1,1,0.3112581,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,1485.303715,1485.303715,1485.303715,None,None,1,1,0.3861612,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,1491.570665,1491.570665,1491.570665,None,None,2,0,0.4552129,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,1498.404335,1498.404335,1498.404335,None,None,2,0,0.5897438,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,1504.804599,1504.804599,1504.804599,None,None,2,0,0.4213402,,,,,,,,,,,,,,,,,,,,,,10,22,2,2024-12-26_16h33.59.860,uWM_experiment,2022.2.3,60.00121202
