PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,feedbackText.stopped,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018600643,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,620.791928,620.791928,620.791928,None,None,2,0,0.5928264,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,627.8088731,627.8088731,627.8088731,None,None,1,1,1.4718559,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008600643,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,636.7592306,636.7592306,636.7592306,None,None,3,0,2.2814434,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,646.4429547,646.4429547,646.4429547,None,None,1,1,1.0056127,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,654.8599725,654.8599725,654.8599725,None,None,3,0,1.6205076,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,663.5436611,663.5436611,663.5436611,None,None,2,0,1.7288952,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,671.6106335,671.6106335,671.6106335,None,None,2,0,1.6697729,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,1,680.0443091,680.0443091,680.0443091,None,None,1,1,0.5962208,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,688.5779462,688.5779462,688.5779462,None,None,2,0,1.3824619,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,0,698.3783581,698.3783581,698.3783581,None,None,2,0,2.1260109,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,706.5286941,706.5286941,706.5286941,None,None,1,1,1.0636477,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,714.0789933,714.0789933,714.0789933,None,None,2,0,0.8653726,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9623342,714.9623342,space,80.3737024,None,None,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,795.3655464,796.0655876,796.3655967,797.065633,797.3656409,798.0656624,798.0656624,798.3823536,right,0,70,-30,40,1,803.5492193,803.5492193,803.5492193,None,None,2,0,3.3546236,,,,,,,None,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,813.5662686,813.5662686,813.5662686,None,None,2,0,2.0176008,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,821.5332827,821.5332827,821.5332827,None,None,1,1,0.4985895,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,833.3337558,833.3337558,833.3337558,None,None,1,1,3.1460186,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,842.8174355,842.8174355,842.8174355,None,None,2,0,0.9743579,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,850.784438,850.784438,850.784438,None,None,2,0,2.0871714,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,1,861.4015392,861.4015392,861.4015392,None,None,2,0,1.2141827,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,869.068486,869.068486,869.068486,None,None,1,1,1.6111909,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,882.0190224,882.0190224,882.0190224,None,None,2,0,1.6126099,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,890.0526778,890.0526778,890.0526778,None,None,2,0,7.1629216,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,0,906.4866616,906.4866616,906.4866616,None,None,2,0,1.5448254,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,0,916.2037784,916.2037784,916.2037784,None,None,3,0,3.7396696,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,926.0874615,926.0874615,926.0874615,None,None,2,0,8.1999162,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,0,947.6883161,947.6883161,947.6883161,None,None,1,1,1.902866,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,0,959.7221346,959.7221346,959.7221346,None,None,2,0,1.2370029,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,0,966.9057422,966.9057422,966.9057422,None,None,2,0,2.2134733,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,1,975.5894191,975.5894191,975.5894191,None,None,1,1,1.4657056,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,1,982.9230619,982.9230619,982.9230619,None,None,2,0,4.0839862,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,993.8068288,993.8068288,993.8068288,None,None,3,0,7.2003088,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,1009.074102,1009.074102,1009.074102,None,None,2,0,0.8849135,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,1018.891159,1018.891159,1018.891159,None,None,1,1,1.331805,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,1,1031.40832,1031.40832,1031.40832,None,None,2,0,1.3025473,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,1048.525683,1048.525683,1048.525683,None,None,2,0,1.4171335,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,2,1063.342937,1063.342937,1063.342937,None,None,2,0,1.6877824,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.059651,1065.059651,space,44.9629566,None,None,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,1110.044789,1110.744824,1111.044832,1111.744855,1112.044864,1112.744883,1112.744883,1113.061591,right,1,160,30,190,1,1118.095134,1118.095134,1118.095134,None,None,2,0,1.0233962,,,,,,,None,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1124.945378,1124.945378,1124.945378,None,None,1,1,1.1811891,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,2,1132.129046,1132.129046,1132.129046,None,None,3,0,2.5895283,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,1140.996031,1140.996031,1140.996031,None,None,2,0,0.5064344,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,0,1148.479652,1148.479652,1148.479652,None,None,2,0,1.1426633,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,0,1155.829961,1155.829961,1155.829961,None,None,1,1,0.6164786,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,1162.11354,1162.11354,1162.11354,None,None,2,0,1.7407938,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,1169.980516,1169.980516,1169.980516,None,None,1,1,1.7617942,,,,,,,,,,,,,,,,,,,,,,10,13,2,2024-10-29_12h00.58.440,uWM_experiment,2022.2.3,59.99764809
