PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,feedbackText.stopped,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,0,707.5965348,707.5965348,707.5965348,None,None,1,1,0.4365658,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,715.0135043,715.0135043,715.0135043,None,None,2,0,0.9957393,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,725.430668,725.430668,725.430668,None,None,2,0,1.1704231,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,733.2643418,733.2643418,733.2643418,None,None,1,1,0.3207678,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,0,742.1814277,742.1814277,742.1814277,None,None,1,1,0.827829,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,748.7983692,748.7983692,748.7983692,None,None,1,1,0.8988877,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,0,755.5820062,755.5820062,755.5820062,None,None,1,1,0.4432038,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,762.1990048,762.1990048,762.1990048,None,None,1,1,0.4422387,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,2,774.2162097,774.2162097,774.2162097,None,None,4,0,0.8330124,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,783.9999781,783.9999781,783.9999781,None,None,2,0,1.8732727,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,794.0504402,794.0504402,794.0504402,None,None,1,1,0.4788251,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,2,801.9341252,801.9341252,801.9341252,None,None,4,0,2.2671596,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2341943,804.2341943,space,56.4951101,None,None,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,860.7534391,861.4535046,861.7534763,862.4535009,862.7535148,863.453553,863.453553,863.7702382,right,0,40,-30,10,1,870.3038726,870.3038726,870.3038726,None,None,1,1,1.7934605,,,,,,,None,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,879.4542871,879.4542871,879.4542871,None,None,1,1,3.8910459,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,890.5214597,890.5214597,890.5214597,None,None,2,0,1.5357699,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,898.6051396,898.6051396,898.6051396,None,None,1,1,4.1560525,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,0,909.3223079,909.3223079,909.3223079,None,None,1,1,3.3429062,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,920.3894554,920.3894554,920.3894554,None,None,1,1,0.9717434,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,930.1065699,930.1065699,930.1065699,None,None,1,1,0.5026476,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,0,937.2902445,937.2902445,937.2902445,None,None,1,1,0.8950174,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,944.7405766,944.7405766,944.7405766,None,None,2,0,0.6287594,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,952.390919,952.390919,952.390919,None,None,2,0,1.0983838,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,963.3414245,963.3414245,963.3414245,None,None,2,0,0.819821,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,969.991726,969.991726,969.991726,None,None,1,1,0.2896538,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,977.392051,977.392051,977.392051,None,None,1,1,3.1691842,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,986.7591275,986.7591275,986.7591275,None,None,1,1,4.898302,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,0,998.3430116,998.3430116,998.3430116,None,None,1,1,1.5542796,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,1005.89334,1005.89334,1005.89334,None,None,2,0,0.6439878,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1012.860304,1012.860304,1012.860304,None,None,2,0,0.5250484,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,1019.543963,1019.543963,1019.543963,None,None,1,1,0.3133863,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,1028.777689,1028.777689,1028.777689,None,None,2,0,2.1195833,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,1037.744762,1037.744762,1037.744762,None,None,1,1,0.3045379,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1044.211732,1044.211732,1044.211732,None,None,2,0,2.5096493,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,1052.212084,1052.212084,1052.212084,None,None,1,1,0.3652924,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,1060.9625,1060.9625,1060.9625,None,None,2,0,2.5748645,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,1069.646219,1069.646219,1069.646219,None,None,1,1,0.9072047,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.579565,1070.579565,space,83.1658853,None,None,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,1153.766665,1154.46672,1154.766713,1155.466732,1155.76676,1156.466791,1156.466791,1156.78348,left,1,160,-30,130,1,1163.233766,1163.233766,1163.233766,None,None,1,1,0.6317176,,,,,,,None,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,2,1172.70087,1172.70087,1172.70087,None,None,4,0,1.0126029,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,1181.45125,1181.45125,1181.45125,None,None,1,1,0.7503647,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,1188.184913,1188.184913,1188.184913,None,None,2,0,1.4485317,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,1196.601949,1196.601949,1196.601949,None,None,2,0,4.5194027,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,1208.452474,1208.452474,1208.452474,None,None,1,1,1.3410227,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072481857,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,1216.36952,1216.36952,1216.36952,None,None,1,1,1.5359016,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,2,1225.653282,1225.653282,1225.653282,None,None,3,0,7.1562144,,,,,,,,,,,,,,,,,,,,,,10,16,2,2024-10-31_15h37.34.255,uWM_experiment,2022.2.3,59.99325676
