PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,feedbackText.stopped,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,642.7170045,642.7170045,642.7170045,None,None,4,0,0.3792488,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,648.5338759,648.5338759,648.5338759,None,None,4,0,0.3221802,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,654.4174581,654.4174581,654.4174581,None,None,4,0,0.2545656,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,660.4843401,660.4843401,660.4843401,None,None,4,0,0.2757769,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,666.3345758,666.3345758,666.3345758,None,None,4,0,0.265452,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,672.2847978,672.2847978,672.2847978,None,None,4,0,0.3233051,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,0,678.3683675,678.3683675,678.3683675,None,None,4,0,0.2875139,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,1,684.4852547,684.4852547,684.4852547,None,None,4,0,0.3387365,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,690.7688621,690.7688621,690.7688621,None,None,4,0,0.4310474,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,696.652429,696.652429,696.652429,None,None,4,0,0.2914277,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,702.6859776,702.6859776,702.6859776,None,None,4,0,0.2658842,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,2,708.7028711,708.7028711,708.7028711,None,None,4,0,0.3048773,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,714.7197645,714.7197645,714.7197645,None,None,4,0,0.2879493,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,720.7200089,720.7200089,720.7200089,None,None,4,0,0.3196826,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,726.6035755,726.6035755,726.6035755,None,None,4,0,0.2842937,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,732.5038051,732.5038051,732.5038051,None,None,4,0,0.2399711,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,738.2706991,738.2706991,738.2706991,None,None,4,0,0.2650611,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,0,744.020912,744.020912,744.020912,None,None,4,0,0.3068115,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,1,749.6878032,749.6878032,749.6878032,None,None,4,0,0.3197288,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0378066,750.0378066,space,22.4417911,None,None,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,772.5053526,773.2053809,773.5053929,774.20541,774.5054264,775.2054416,775.2054416,775.5221468,right,0,70,-30,40,0,780.1389855,780.1389855,780.1389855,None,None,4,0,0.4764698,,,,,,,None,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,785.9558791,785.9558791,785.9558791,None,None,4,0,0.3956392,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,791.6894392,791.6894392,791.6894392,None,None,4,0,0.1979438,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,797.2063341,797.2063341,797.2063341,None,None,4,0,0.2170613,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,802.9398708,802.9398708,802.9398708,None,None,4,0,0.3394002,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,808.7734244,808.7734244,808.7734244,None,None,4,0,0.2178319,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,0,814.5569912,814.5569912,814.5569912,None,None,4,0,0.2502345,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,820.4905361,820.4905361,820.4905361,None,None,4,0,0.2046444,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,1,826.2408282,826.2408282,826.2408282,None,None,4,0,0.2543154,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,831.9743379,831.9743379,831.9743379,None,None,4,0,0.2007772,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,837.6578935,837.6578935,837.6578935,None,None,4,0,0.2933261,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,843.2581043,843.2581043,843.2581043,None,None,4,0,0.3090775,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,849.3083787,849.3083787,849.3083787,None,None,4,0,0.2506394,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,855.2252255,855.2252255,855.2252255,None,None,4,0,0.4138886,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,861.1754654,861.1754654,861.1754654,None,None,4,0,0.303557,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,866.8257066,866.8257066,866.8257066,None,None,4,0,0.3413945,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,872.7592656,872.7592656,872.7592656,None,None,4,0,0.3756802,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,879.0094946,879.0094946,879.0094946,None,None,4,0,0.3655312,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,884.6597166,884.6597166,884.6597166,None,None,2,0,0.3792836,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,890.4599497,890.4599497,890.4599497,None,None,2,0,0.290892,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,2,896.5268408,896.5268408,896.5268408,None,None,2,0,0.456184,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,1,902.6103957,902.6103957,902.6103957,None,None,4,0,0.3565033,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,2,908.6106544,908.6106544,908.6106544,None,None,4,0,0.4442572,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,914.4608763,914.4608763,914.4608763,None,None,4,0,0.3299584,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.8108708,914.8108708,space,22.8198101,None,None,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,937.6617696,938.3617864,938.6617979,939.361847,939.6618355,940.3618803,940.3618803,940.6785566,right,0,70,-30,40,0,945.3120761,945.3120761,945.3120761,None,None,4,0,0.406654,,,,,,,None,,,,,,,,,,,,,,,10,18,2,2024-11-14_18h09.50.012,uWM_experiment,2022.2.3,59.99674817
